datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2025-01-30,4828942,4784447,43850,22295198,35583334,80,149,0,399,4138,4339968,488974,40,40
2025-01-31,4829006,4784555,43851,22295583,35587040,64,108,1,385,3706,4340004,489002,36,28
2025-02-01,4829018,4784665,43851,22295676,35587283,12,110,0,93,243,4340014,489004,10,2
2025-02-02,4829033,4784766,43851,22295735,35587567,15,101,0,59,284,4340023,489010,9,6
2025-02-03,4829183,4784855,43852,22296362,35594598,150,89,1,627,7031,4340084,489099,61,89
2025-02-04,4829254,4784876,43852,22296789,35599314,71,21,0,427,4716,4340121,489133,37,34
2025-02-05,4829340,4784905,43852,22297206,35603338,86,29,0,417,4024,4340164,489176,43,43
2025-02-06,4829420,4785069,43852,22297574,35607215,80,164,0,368,3877,4340205,489215,41,39
2025-02-07,4829482,4785194,43853,22297963,35610907,62,125,1,389,3692,4340240,489242,35,27
2025-02-08,4829485,4785303,43853,22298037,35611015,3,109,0,74,108,4340243,489242,3,0
2025-02-09,4829487,4785385,43854,22298101,35611113,2,82,1,64,98,4340245,489242,2,0
2025-02-10,4829535,4785480,43854,22298549,35614251,48,95,0,448,3138,4340271,489264,26,22
2025-02-11,4829629,4785499,43854,22299070,35618716,94,19,0,521,4465,4340323,489306,52,42
2025-02-12,4829694,4785518,43854,22299419,35622402,65,19,0,349,3686,4340361,489333,38,27
2025-02-13,4829754,4785653,43856,22299834,35625804,60,135,2,415,3402,4340398,489356,37,23
2025-02-14,4829805,4785745,43856,22300178,35628997,51,92,0,344,3193,4340424,489381,26,25
2025-02-15,4829813,4785824,43856,22300255,35629189,8,79,0,77,192,4340429,489384,5,3
2025-02-16,4829823,4785919,43856,22300326,35629417,10,95,0,71,228,4340436,489387,7,3
2025-02-17,4829864,4785986,43856,22300743,35632449,41,67,0,417,3032,4340457,489407,21,20
2025-02-18,4829929,4786000,43856,22301197,35636559,65,14,0,454,4110,4340490,489439,33,32
2025-02-19,4829967,4786007,43857,22301562,35639976,38,7,1,365,3417,4340509,489458,19,19
2025-02-20,4830017,4786070,43857,22301894,35643224,50,63,0,332,3248,4340537,489480,28,22
2025-02-21,4830079,4786150,43858,22302266,35646371,62,80,1,372,3147,4340569,489510,32,30
2025-02-22,4830089,4786214,43858,22302350,35646570,10,64,0,84,199,4340575,489514,6,4
2025-02-23,4830095,4786267,43858,22302446,35646814,6,53,0,96,244,4340580,489515,5,1
2025-02-24,4830185,4786314,43858,22302894,35652635,90,47,0,448,5821,4340625,489560,45,45
2025-02-25,4830243,4786330,43858,22303246,35656421,58,16,0,352,3786,4340654,489589,29,29
2025-02-26,4830303,4786340,43858,22303610,35659731,60,10,0,364,3310,4340686,489617,32,28
2025-02-27,4830342,4786390,43858,22303967,35662854,39,50,0,357,3123,4340707,489635,21,18
2025-02-28,4830393,4786452,43858,22304343,35665633,51,62,0,376,2779,4340733,489660,26,25
2025-03-01,4830401,4786496,43858,22304420,35665826,8,44,0,77,193,4340740,489661,7,1
2025-03-02,4830406,4786536,43859,22304481,35666054,5,40,1,61,228,4340744,489662,4,1
2025-03-03,4830481,4786597,43859,22304956,35671135,75,61,0,475,5081,4340783,489698,39,36
2025-03-04,4830533,4786616,43859,22305275,35674438,52,19,0,319,3303,4340810,489723,27,25
2025-03-05,4830583,4786625,43859,22305598,35677335,50,9,0,323,2897,4340833,489750,23,27
2025-03-06,4830616,4786714,43860,22305888,35679909,33,89,1,290,2574,4340849,489767,16,17
2025-03-07,4830646,4786777,43862,22306186,35682400,30,63,2,298,2491,4340865,489781,16,14
2025-03-08,4830650,4786842,43862,22306254,35682576,4,65,0,68,176,4340867,489783,2,2
2025-03-09,4830654,4786877,43862,22306335,35682775,4,35,0,81,199,4340868,489786,1,3
2025-03-10,4830736,4786927,43862,22306832,35687180,82,50,0,497,4405,4340903,489833,35,47
2025-03-11,4830810,4786938,43862,22307188,35690076,74,11,0,356,2896,4340922,489888,19,55
2025-03-12,4830859,4786950,43862,22307477,35692463,49,12,0,289,2387,4340947,489912,25,24
2025-03-13,4830886,4787012,43862,22307773,35694637,27,62,0,296,2174,4340963,489923,16,11
2025-03-14,4830920,4787065,43862,22308095,35696628,34,53,0,322,1991,4340988,489932,25,9
2025-03-15,4830926,4787114,43862,22308159,35696739,6,49,0,64,111,4340992,489934,4,2
2025-03-16,4830931,4787142,43862,22308224,35696904,5,28,0,65,165,4340995,489936,3,2
2025-03-17,4830986,4787172,43862,22308648,35700505,55,30,0,424,3601,4341023,489963,28,27
2025-03-18,4831034,4787186,43862,22309380,35702890,48,14,0,732,2385,4341044,489990,21,27
2025-03-19,4831072,4787191,43862,22309686,35704822,38,5,0,306,1932,4341063,490009,19,19
2025-03-20,4831100,4787252,43862,22309945,35706596,28,61,0,259,1774,4341070,490030,7,21
2025-03-21,4831134,4787296,43863,22310200,35708301,34,44,1,255,1705,4341085,490049,15,19
2025-03-22,4831135,4787341,43863,22310270,35708439,1,45,0,70,138,4341085,490050,0,1
2025-03-23,4831138,4787369,43863,22310336,35708611,3,28,0,66,172,4341088,490050,3,0
2025-03-24,4831237,4787403,43863,22310742,35711838,99,34,0,406,3227,4341113,490124,25,74
2025-03-25,4831297,4787412,43863,22311055,35713915,60,9,0,313,2077,4341132,490165,19,41
2025-03-26,4831354,4787418,43864,22311336,35715510,57,6,1,281,1595,4341163,490191,31,26
2025-03-27,4831382,4787473,43864,22311581,35717100,28,55,0,245,1590,4341175,490207,12,16
2025-03-28,4831409,4787517,43864,22311805,35718458,27,44,0,224,1358,4341189,490220,14,13
2025-03-29,4831413,4787553,43864,22311869,35718541,4,36,0,64,83,4341193,490220,4,0
2025-03-30,4831420,4787584,43864,22311923,35718652,7,31,0,54,111,4341197,490223,4,3
2025-03-31,4831473,4787622,43864,22312262,35721203,53,38,0,339,2551,4341214,490259,17,36
2025-04-01,4831536,4787627,43864,22312538,35723075,63,5,0,276,1872,4341235,490301,21,42
2025-04-02,4831574,4787630,43864,22312796,35724695,38,3,0,258,1620,4341253,490321,18,20
2025-04-03,4831599,4787687,43864,22313061,35726021,25,57,0,265,1326,4341262,490337,9,16
2025-04-04,4831620,4787728,43864,22313274,35727206,21,41,0,213,1185,4341273,490347,11,10
2025-04-05,4831622,4787772,43864,22313337,35727287,2,44,0,63,81,4341274,490348,1,1
2025-04-06,4831624,4787800,43864,22313393,35727361,2,28,0,56,74,4341275,490349,1,1
2025-04-07,4831660,4787835,43864,22313721,35729702,36,35,0,328,2341,4341291,490369,16,20
2025-04-08,4831691,4787841,43864,22313975,35731273,31,6,0,254,1571,4341307,490384,16,15
2025-04-09,4831713,4787849,43864,22314157,35732541,22,8,0,182,1268,4341321,490392,14,8
2025-04-10,4831746,4787879,43864,22314361,35733705,33,30,0,204,1164,4341331,490415,10,23
2025-04-11,4831763,4787918,43864,22314551,35734796,17,39,0,190,1091,4341341,490422,10,7
2025-04-12,4831767,4787953,43865,22314597,35734858,4,35,1,46,62,4341344,490423,3,1
2025-04-13,4831772,4787980,43865,22314658,35734928,5,27,0,61,70,4341349,490423,5,0
2025-04-14,4831817,4787999,43865,22314948,35736769,45,19,0,290,1841,4341366,490451,17,28
2025-04-15,4831850,4788005,43865,22315153,35738024,33,6,0,205,1255,4341378,490472,12,21
2025-04-16,4831883,4788007,43865,22315357,35739039,33,2,0,204,1015,4341395,490488,17,16
2025-04-17,4831915,4788047,43865,22315558,35739946,32,40,0,201,907,4341414,490501,19,13
2025-04-18,4831918,4788079,43865,22315592,35740022,3,32,0,34,76,4341416,490502,2,1
2025-04-19,4831922,4788102,43865,22315666,35740085,4,23,0,74,63,4341418,490504,2,2
2025-04-20,4831927,4788137,43865,22315698,35740167,5,35,0,32,82,4341421,490506,3,2
2025-04-21,4831930,4788155,43865,22315740,35740223,3,18,0,42,56,4341424,490506,3,0
2025-04-22,4831959,4788168,43866,22316110,35741918,29,13,1,370,1695,4341434,490525,10,19
2025-04-23,4831977,4788173,43866,22316324,35743076,18,5,0,214,1158,4341442,490535,8,10
2025-04-24,4831997,4788216,43866,22316507,35744045,20,43,0,183,969,4341454,490543,12,8
2025-04-25,4832013,4788254,43866,22316712,35744878,16,38,0,205,833,4341459,490554,5,11
2025-04-26,4832016,4788291,43866,22316743,35744919,3,37,0,31,41,4341461,490555,2,1
2025-04-27,4832017,4788315,43866,22316774,35744964,1,24,0,31,45,4341462,490555,1,0
2025-04-28,4832042,4788322,43866,22316990,35746205,25,7,0,216,1241,4341474,490568,12,13
2025-04-29,4832064,4788330,43866,22317153,35747066,22,8,0,163,861,4341485,490579,11,11
2025-04-30,4832095,4788335,43866,22317295,35747795,31,5,0,142,729,4341490,490605,5,26
2025-05-01,4832095,4788338,43866,22317317,35747829,0,3,0,22,34,4341490,490605,0,0
2025-05-02,4832109,4788372,43866,22317478,35748418,14,34,0,161,589,4341495,490614,5,9
2025-05-03,4832111,4788388,43866,22317505,35748460,2,16,0,27,42,4341497,490614,2,0
2025-05-04,4832114,4788412,43866,22317537,35748496,3,24,0,32,36,4341499,490615,2,1
2025-05-05,4832141,4788424,43866,22317747,35749591,27,12,0,210,1095,4341511,490630,12,15
2025-05-06,4832151,4788428,43866,22317919,35750341,10,4,0,172,750,4341518,490633,7,3
2025-05-07,4832165,4788431,43866,22318042,35750942,14,3,0,123,601,4341525,490640,7,7
2025-05-08,4832167,4788454,43866,22318061,35750974,2,23,0,19,32,4341527,490640,2,0
2025-05-09,4832189,4788471,43866,22318245,35751519,22,17,0,184,545,4341533,490656,6,16
2025-05-10,4832189,4788488,43866,22318270,35751550,0,17,0,25,31,4341533,490656,0,0
2025-05-11,4832190,4788491,43866,22318305,35751587,1,3,0,35,37,4341534,490656,1,0
2025-05-12,4832223,4788502,43866,22318518,35752673,33,11,0,213,1086,4341552,490671,18,15
2025-05-13,4832247,4788506,43866,22318647,35753420,24,4,0,129,747,4341568,490679,16,8
2025-05-14,4832269,4788512,43866,22318769,35754094,22,6,0,122,674,4341579,490690,11,11
2025-05-15,4832291,4788535,43866,22318885,35754708,22,23,0,116,614,4341589,490702,10,12
2025-05-16,4832312,4788549,43866,22319013,35755240,21,14,0,128,532,4341600,490712,11,10
2025-05-17,4832313,4788565,43866,22319052,35755266,1,16,0,39,26,4341601,490712,1,0
2025-05-18,4832315,4788566,43866,22319082,35755305,2,1,0,30,39,4341602,490713,1,1
2025-05-19,4832360,4788585,43866,22319236,35756336,45,19,0,154,1031,4341622,490738,20,25
2025-05-20,4832383,4788589,43867,22319337,35757038,23,4,1,101,702,4341635,490748,13,10
2025-05-21,4832405,4788589,43867,22319449,35757624,22,0,0,112,586,4341647,490758,12,10
2025-05-22,4832435,4788621,43867,22319578,35758226,30,32,0,129,602,4341658,490777,11,19
2025-05-23,4832453,4788652,43867,22319701,35758746,18,31,0,123,520,4341666,490787,8,10
2025-05-24,4832453,4788673,43867,22319719,35758783,0,21,0,18,37,4341666,490787,0,0
2025-05-25,4832454,4788693,43867,22319736,35758817,1,20,0,17,34,4341666,490788,0,1
2025-05-26,4832507,4788712,43867,22319909,35759843,53,19,0,173,1026,4341686,490821,20,33
2025-05-27,4832548,4788714,43867,22320033,35760638,41,2,0,124,795,4341708,490840,22,19
2025-05-28,4832590,4788719,43867,22320139,35761302,42,5,0,106,664,4341722,490868,14,28
2025-05-29,4832643,4788767,43867,22320257,35761891,53,48,0,118,589,4341732,490911,10,43
2025-05-30,4832683,4788791,43867,22320385,35762490,40,24,0,128,599,4341749,490934,17,23
2025-05-31,4832687,4788815,43867,22320404,35762522,4,24,0,19,32,4341750,490937,1,3
2025-06-01,4832687,4788840,43867,22320432,35762551,0,25,0,28,29,4341750,490937,0,0
2025-06-02,4832774,4788863,43867,22320589,35763588,87,23,0,157,1037,4341784,490990,34,53
2025-06-03,4832827,4788865,43868,22320702,35764354,53,2,1,113,766,4341809,491018,25,28
2025-06-04,4832858,4788871,43869,22320797,35764964,31,6,1,95,610,4341820,491038,11,20
2025-06-05,4832896,4788923,43869,22320894,35765544,38,52,0,97,580,4341835,491061,15,23
2025-06-06,4832944,4788966,43869,22321035,35766098,48,43,0,141,554,4341861,491083,26,22
2025-06-07,4832945,4788992,43870,22321063,35766129,1,26,1,28,31,4341861,491084,0,1
2025-06-08,4832951,4789024,43870,22321096,35766157,6,32,0,33,28,4341864,491087,3,3
2025-06-09,4833002,4789060,43871,22321244,35767137,51,36,1,148,980,4341889,491113,25,26
2025-06-10,4833047,4789064,43871,22321383,35767808,45,4,0,139,671,4341911,491136,22,23
2025-06-11,4833079,4789065,43871,22321465,35768446,32,1,0,82,638,4341932,491147,21,11
2025-06-12,4833119,4789130,43871,22321551,35769095,40,65,0,86,649,4341948,491171,16,24
2025-06-13,4833157,4789176,43871,22321666,35769672,38,46,0,115,577,4341964,491193,16,22
2025-06-14,4833164,4789208,43871,22321694,35769698,7,32,0,28,26,4341970,491194,6,1
2025-06-15,4833171,4789244,43871,22321719,35769725,7,36,0,25,27,4341974,491197,4,3
2025-06-16,4833231,4789292,43871,22321824,35770724,60,48,0,105,999,4341993,491238,19,41
2025-06-17,4833281,4789295,43871,22321922,35771456,50,3,0,98,732,4342012,491269,19,31
2025-06-18,4833328,4789303,43871,22322031,35772092,47,8,0,109,636,4342025,491303,13,34
2025-06-19,4833365,4789351,43871,22322138,35772667,37,48,0,107,575,4342044,491321,19,18
2025-06-20,4833395,4789398,43871,22322247,35773162,30,47,0,109,495,4342054,491341,10,20
2025-06-21,4833396,4789431,43871,22322256,35773185,1,33,0,9,23,4342054,491342,0,1
2025-06-22,4833398,4789467,43871,22322277,35773209,2,36,0,21,24,4342056,491342,2,0
2025-06-23,4833470,4789502,43871,22322408,35774121,72,35,0,131,912,4342082,491388,26,46
2025-06-24,4833528,4789508,43871,22322525,35774799,58,6,0,117,678,4342110,491418,28,30
2025-06-25,4833560,4789516,43871,22322624,35775370,32,8,0,99,571,4342127,491433,17,15
2025-06-26,4833609,4789581,43871,22322713,35775918,49,65,0,89,548,4342145,491464,18,31
2025-06-27,4833647,4789633,43871,22322819,35776380,38,52,0,106,462,4342164,491483,19,19
2025-06-28,4833650,4789680,43871,22322839,35776419,3,47,0,20,39,4342166,491484,2,1
2025-06-29,4833660,4789717,43871,22322869,35776453,10,37,0,30,34,4342172,491488,6,4
2025-06-30,4833735,4789746,43871,22322989,35777287,75,29,0,120,834,4342194,491541,22,53
2025-07-01,4833816,4789750,43871,22323086,35777899,81,4,0,97,612,4342218,491598,24,57
2025-07-02,4833877,4789753,43871,22323183,35778443,61,3,0,97,544,4342245,491632,27,34
2025-07-03,4833928,4789819,43871,22323282,35778936,51,66,0,99,493,4342262,491666,17,34
2025-07-04,4833976,4789877,43871,22323362,35779418,48,58,0,80,482,4342276,491700,14,34
2025-07-05,4833977,4789915,43871,22323387,35779437,1,38,0,25,19,4342276,491701,0,1
2025-07-06,4833986,4789956,43871,22323412,35779468,9,41,0,25,31,4342279,491707,3,6
2025-07-07,4834052,4789992,43871,22323533,35780238,66,36,0,121,770,4342308,491744,29,37
2025-07-08,4834104,4790002,43871,22323632,35780821,52,10,0,99,583,4342329,491775,21,31
2025-07-09,4834131,4790011,43871,22323740,35781319,27,9,0,108,498,4342339,491792,10,17
2025-07-10,4834163,4790065,43871,22323835,35781751,32,54,0,95,432,4342353,491810,14,18
2025-07-11,4834198,4790109,43871,22323928,35782179,35,44,0,93,428,4342371,491827,18,17
2025-07-12,4834201,4790149,43871,22323939,35782199,3,40,0,11,20,4342371,491830,0,3
2025-07-13,4834203,4790186,43871,22323962,35782218,2,37,0,23,19,4342373,491830,2,0
2025-07-14,4834270,4790229,43871,22324068,35782894,67,43,0,106,676,4342401,491869,28,39
2025-07-15,4834321,4790234,43871,22324158,35783349,51,5,0,90,455,4342419,491902,18,33
2025-07-16,4834362,4790243,43871,22324223,35783815,41,9,0,65,466,4342435,491927,16,25
2025-07-17,4834406,4790298,43871,22324295,35784256,44,55,0,72,441,4342453,491953,18,26
2025-07-18,4834451,4790344,43871,22324389,35784667,45,46,0,94,411,4342471,491980,18,27
2025-07-19,4834457,4790370,43871,22324402,35784697,6,26,0,13,30,4342473,491984,2,4
2025-07-20,4834465,4790399,43871,22324416,35784724,8,29,0,14,27,4342475,491990,2,6
2025-07-21,4834537,4790427,43871,22324546,35785419,72,28,0,130,695,4342509,492028,34,38
2025-07-22,4834579,4790433,43871,22324626,35785909,42,6,0,80,490,4342530,492049,21,21
2025-07-23,4834619,4790437,43871,22324704,35786363,40,4,0,78,454,4342551,492068,21,19
2025-07-24,4834705,4790504,43871,22324773,35786785,86,67,0,69,422,4342573,492132,22,64
2025-07-25,4834743,4790539,43871,22324852,35787163,38,35,0,79,378,4342594,492149,21,17
2025-07-26,4834744,4790577,43871,22324864,35787186,1,38,0,12,23,4342595,492149,1,0
2025-07-27,4834747,4790619,43871,22324896,35787210,3,42,0,32,24,4342597,492150,2,1
2025-07-28,4834836,4790661,43871,22324998,35787918,89,42,0,102,708,4342636,492200,39,50
2025-07-29,4834896,4790663,43871,22325075,35788443,60,2,0,77,525,4342661,492235,25,35
2025-07-30,4834956,4790667,43871,22325156,35788911,60,4,0,81,468,4342682,492274,21,39
2025-07-31,4835025,4790733,43871,22325237,35789358,69,66,0,81,447,4342707,492318,25,44
2025-08-01,4835083,4790778,43871,22325320,35789757,58,45,0,83,399,4342727,492356,20,38
2025-08-02,4835088,4790814,43871,22325335,35789783,5,36,0,15,26,4342731,492357,4,1
2025-08-03,4835090,4790865,43871,22325364,35789807,2,51,0,29,24,4342733,492357,2,0
2025-08-04,4835200,4790900,43871,22325444,35790583,110,35,0,80,776,4342779,492421,46,64
2025-08-05,4835280,4790903,43871,22325543,35791137,80,3,0,99,554,4342816,492464,37,43
2025-08-06,4835364,4790908,43871,22325634,35791620,84,5,0,91,483,4342847,492517,31,53
2025-08-07,4835436,4790990,43871,22325712,35792103,72,82,0,78,483,4342875,492561,28,44
2025-08-08,4835507,4791050,43871,22325789,35792568,71,60,0,77,465,4342905,492602,30,41
2025-08-09,4835511,4791111,43871,22325796,35792594,4,61,0,7,26,4342906,492605,1,3
2025-08-10,4835519,4791169,43871,22325815,35792635,8,58,0,19,41,4342910,492609,4,4
2025-08-11,4835645,4791227,43871,22325935,35793398,126,58,0,120,763,4342964,492681,54,72
2025-08-12,4835740,4791235,43871,22326016,35793988,95,8,0,81,590,4343006,492734,42,53
2025-08-13,4835842,4791237,43871,22326135,35794513,102,2,0,119,525,4343056,492786,50,52
2025-08-14,4835939,4791353,43872,22326205,35794985,97,116,1,70,472,4343096,492843,40,57
2025-08-15,4836029,4791432,43873,22326288,35795460,90,79,1,83,475,4343135,492894,39,51
2025-08-16,4836037,4791511,43873,22326307,35795491,8,79,0,19,31,4343140,492897,5,3
2025-08-17,4836046,4791572,43873,22326320,35795523,9,61,0,13,32,4343144,492902,4,5
2025-08-18,4836238,4791644,43873,22326443,35796431,192,72,0,123,908,4343212,493026,68,124
2025-08-19,4836377,4791651,43873,22326521,35797142,139,7,0,78,711,4343262,493115,50,89
2025-08-20,4836488,4791661,43873,22326636,35797749,111,10,0,115,607,4343312,493176,50,61
2025-08-21,4836593,4791784,43873,22326738,35798309,105,123,0,102,560,4343364,493229,52,53
2025-08-22,4836714,4791882,43873,22326852,35798871,121,98,0,114,562,4343420,493294,56,65
2025-08-23,4836726,4791977,43873,22326875,35798909,12,95,0,23,38,4343429,493297,9,3
2025-08-24,4836735,4792076,43874,22326898,35798936,9,99,1,23,27,4343436,493299,7,2
2025-08-25,4836966,4792166,43874,22327026,35800072,231,90,0,128,1136,4343535,493431,99,132
2025-08-26,4837153,4792178,43874,22327127,35800922,187,12,0,101,850,4343611,493542,76,111
2025-08-27,4837371,4792190,43875,22327224,35801725,218,12,1,97,803,4343726,493645,115,103
2025-08-28,4837573,4792372,43876,22327336,35802498,202,182,1,112,773,4343815,493758,89,113
2025-08-29,4837768,4792508,43877,22327439,35803258,195,136,1,103,760,4343898,493870,83,112
2025-08-30,4837781,4792612,43877,22327464,35803310,13,104,0,25,52,4343906,493875,8,5
2025-08-31,4837785,4792718,43877,22327496,35803348,4,106,0,32,38,4343908,493877,2,2
2025-09-01,4838157,4792832,43877,22327614,35804662,372,114,0,118,1314,4344055,494102,147,225
2025-09-02,4838484,4792844,43877,22327771,35805820,327,12,0,157,1158,4344207,494277,152,175
2025-09-03,4838778,4792856,43877,22327897,35806822,294,12,0,126,1002,4344329,494449,122,172
2025-09-04,4839063,4793074,43878,22328031,35807834,285,218,1,134,1012,4344442,494621,113,172
2025-09-05,4839374,4793259,43878,22328162,35808847,311,185,0,131,1013,4344585,494789,143,168
2025-09-06,4839389,4793459,43879,22328188,35808896,15,200,1,26,49,4344595,494794,10,5
2025-09-07,4839411,4793669,43881,22328221,35808958,22,210,2,33,62,4344606,494805,11,11
2025-09-08,4839978,4793856,43882,22328399,35810861,567,187,1,178,1903,4344835,495143,229,338
2025-09-09,4840441,4794045,43882,22328536,35812344,463,189,0,137,1483,4345018,495423,183,280
2025-09-10,4840895,4794228,43882,22328669,35813802,454,183,0,133,1458,4345201,495694,183,271
2025-09-11,4841368,4794600,43883,22328809,35815310,473,372,1,140,1508,4345407,495961,206,267
